gene,positive_n,negative_n,positive_mean_z,negative_mean_z,delta_z,mw_p,bh_fdr,by_fdr,holm_fwer
GRAP,11,99,0.6909363636363637,-9.292929292929615e-05,0.6910292929292929,0.1086841721973635,0.4431909459180302,1.0,1.0
SON,11,99,0.40826363636363644,0.013337373737373745,0.3949262626262627,0.1086841721973635,0.4431909459180302,1.0,1.0
COMMD4,11,99,0.45444545454545454,-0.04103939393939393,0.4954848484848485,0.1086841721973635,0.4431909459180302,1.0,1.0
ITPRIP,11,99,-0.3146181818181818,0.1549040404040404,-0.4695222222222222,0.1086841721973635,0.4431909459180302,1.0,1.0
RAD23A,11,99,0.2710818181818182,-0.11988888888888889,0.3909707070707071,0.1086841721973635,0.4431909459180302,1.0,1.0
MBD6,11,99,0.4072636363636363,0.003240404040404021,0.4040232323232323,0.1086841721973635,0.4431909459180302,1.0,1.0
AK9,11,99,0.5209181818181818,0.0368929292929293,0.4840252525252525,0.1086841721973635,0.4431909459180302,1.0,1.0
IGF2BP2,11,99,0.3839,-0.05794848484848486,0.4418484848484849,0.1086841721973635,0.4431909459180302,1.0,1.0
MIOS,11,99,-0.31544545454545453,0.09609191919191917,-0.4115373737373737,0.1086841721973635,0.4431909459180302,1.0,1.0
ADD1,11,99,-0.3094363636363636,0.21482424242424242,-0.5242606060606061,0.1086841721973635,0.4431909459180302,1.0,1.0
ZNF628,11,99,0.590709090909091,0.009693939393939392,0.5810151515151516,0.1086841721973635,0.4431909459180302,1.0,1.0
PPM1D,11,99,0.43301818181818186,-0.12721212121212122,0.5602303030303031,0.1086841721973635,0.4431909459180302,1.0,1.0
ARMC8,11,99,0.3490909090909092,-0.05905959595959596,0.40815050505050515,0.1086841721973635,0.4431909459180302,1.0,1.0
ARHGAP25,11,99,0.5612727272727273,0.07484040404040404,0.4864323232323232,0.1086841721973635,0.4431909459180302,1.0,1.0
PANX2,11,99,-0.3643636363636364,0.08188686868686869,-0.44625050505050506,0.1086841721973635,0.4431909459180302,1.0,1.0
FAM229B,11,99,-0.5273181818181819,-0.04037676767676768,-0.48694141414141423,0.1086841721973635,0.4431909459180302,1.0,1.0
SPRYD7,11,99,-0.5660272727272726,-0.04536969696969695,-0.5206575757575757,0.1086841721973635,0.4431909459180302,1.0,1.0
ING1,11,99,-0.5780090909090908,-0.008731313131313107,-0.5692777777777777,0.1086841721973635,0.4431909459180302,1.0,1.0
USP33,11,99,0.48630909090909086,0.005128282828282822,0.48118080808080804,0.1086841721973635,0.4431909459180302,1.0,1.0
MIR5089,11,99,0.0088909090909091,-0.635381818181818,0.6442727272727271,0.10882925425599894,0.4437058603351218,1.0,1.0
A2ML1,11,99,-0.1940818181818182,-0.21424646464646466,0.02016464646464647,0.10894503814860204,0.4441011663945952,1.0,1.0
ZC2HC1B,11,99,-0.4351272727272727,-0.15973333333333328,-0.2753939393939394,0.10899884555692069,0.4442031888342216,1.0,1.0
LINC01637,11,99,-0.5098454545454546,-0.11114949494949491,-0.3986959595959597,0.1090077261619885,0.4442031888342216,1.0,1.0
C14orf105,11,99,0.07162727272727269,-0.523680808080808,0.5953080808080806,0.10916095811603048,0.4447507775400965,1.0,1.0
DNAJB8,11,99,-0.6995272727272727,-0.6395939393939393,-0.059933333333333394,0.10921734484099757,0.44490367204267534,1.0,1.0
LINC02287,11,99,-0.26256363636363633,-0.3160767676767677,0.053513131313131346,0.1093067164891141,0.44492738713997615,1.0,1.0
GJB3,11,99,-0.9250545454545456,-0.9667838383838384,0.04172929292929284,0.10931747078691402,0.44492738713997615,1.0,1.0
MIR548H3,11,99,-0.7687272727272727,-0.7604090909090908,-0.008318181818181891,0.10931747078691402,0.44492738713997615,1.0,1.0
C20orf166,11,99,-0.8300545454545454,-0.7916313131313131,-0.038423232323232304,0.10931747078691402,0.44492738713997615,1.0,1.0
IFNA10,11,99,-0.7091727272727273,-0.7106565656565657,0.001483838383838365,0.10931747078691402,0.44492738713997615,1.0,1.0
CYKILR,11,99,-0.2544181818181819,-0.6293636363636363,0.37494545454545447,0.10937105625772306,0.44506869365528495,1.0,1.0
CWH43,11,99,-0.38160000000000005,-0.4169777777777779,0.03537777777777784,0.10949508915532648,0.4454965769531134,1.0,1.0
TMPRSS11F,11,99,-0.43770000000000003,-0.3845313131313131,-0.05316868686868692,0.10971558816256279,0.4462169432323293,1.0,1.0
SNORA80E,11,99,0.4037818181818182,-0.045168686868686865,0.44895050505050504,0.10977762776622164,0.4462169432323293,1.0,1.0
RHPN2,11,99,0.10798181818181819,-0.07860606060606064,0.18658787878787883,0.10978163158111096,0.4462169432323293,1.0,1.0
MIR4674HG,11,99,0.3949545454545454,-0.07034848484848485,0.4653030303030302,0.10978243234169187,0.4462169432323293,1.0,1.0
PPAT,11,99,-0.559490909090909,0.0037919191919192096,-0.5632828282828283,0.1097856353760254,0.4462169432323293,1.0,1.0
TBC1D19,11,99,0.36672727272727274,-0.025910101010101022,0.39263737373737373,0.1097856353760254,0.4462169432323293,1.0,1.0
CCNO,11,99,-0.46311818181818176,-0.1907949494949495,-0.2723232323232323,0.10991002856622084,0.4466455768952885,1.0,1.0
SCARNA11,11,99,0.02558181818181821,-0.2058424242424243,0.2314242424242425,0.10997969436313865,0.4468517034148193,1.0,1.0
CD300LG,11,99,-0.3500272727272727,-0.2049646464646465,-0.1450626262626262,0.11005049117991328,0.4470390316882381,1.0,1.0
FLG-AS1,11,99,-0.4615272727272728,-0.29085757575757576,-0.17066969696969703,0.11035109350357175,0.4470390316882381,1.0,1.0
ADAM29,11,99,-0.5962363636363635,-0.3755232323232322,-0.22071313131313125,0.11046744307561565,0.4470390316882381,1.0,1.0
SYNPO2,11,99,0.16780909090909094,-0.07719696969696971,0.24500606060606064,0.11052568589693582,0.4470390316882381,1.0,1.0
HMX2,11,99,-0.5281909090909092,-0.0914888888888889,-0.43670202020202026,0.11058424769870936,0.4470390316882381,1.0,1.0
XKR7,11,99,-0.4430636363636363,-0.11115757575757577,-0.33190606060606054,0.11076063842246651,0.4470390316882381,1.0,1.0
EMX2,11,99,-0.6279272727272729,-0.4399383838383839,-0.18798888888888898,0.11077220205281393,0.4470390316882381,1.0,1.0
ZDHHC8P1,11,99,-0.43747272727272724,-0.023191919191919198,-0.414280808080808,0.11089268863231277,0.4470390316882381,1.0,1.0
SLC2A13,11,99,-0.381909090909091,0.02395959595959596,-0.40586868686868693,0.11089590719161878,0.4470390316882381,1.0,1.0
MIR1281,11,99,0.5500272727272727,0.027346464646464636,0.5226808080808081,0.11089671182936582,0.4470390316882381,1.0,1.0
IL10RB-AS1,11,99,-0.5317454545454546,-0.043590909090909076,-0.48815454545454556,0.11089671182936582,0.4470390316882381,1.0,1.0
UBE2D1,11,99,-0.5946181818181818,0.04479898989898992,-0.6394171717171717,0.11089671182936582,0.4470390316882381,1.0,1.0
C17orf97,11,99,-0.49749090909090915,-0.016273737373737353,-0.4812171717171718,0.11089671182936582,0.4470390316882381,1.0,1.0
CTDSP2,11,99,0.4774727272727272,-0.11765454545454547,0.5951272727272727,0.11089671182936582,0.4470390316882381,1.0,1.0
CYP2U1,11,99,0.3576818181818182,-0.023491919191919168,0.3811737373737374,0.11089671182936582,0.4470390316882381,1.0,1.0
KCNH2,11,99,-0.04184545454545452,-0.23113535353535353,0.189289898989899,0.11089751646628103,0.4470390316882381,1.0,1.0
GATA1,11,99,0.1671090909090909,-0.22326262626262625,0.39037171717171715,0.11089751646628103,0.4470390316882381,1.0,1.0
ZNF174,11,99,0.32041818181818177,-0.04940808080808079,0.36982626262626256,0.11089751646628103,0.4470390316882381,1.0,1.0
MRPL19,11,99,-0.44796363636363634,-0.0354070707070707,-0.4125565656565656,0.11089751646628103,0.4470390316882381,1.0,1.0
THADA,11,99,0.40146363636363636,-0.0064838383838383695,0.4079474747474747,0.11089751646628103,0.4470390316882381,1.0,1.0
SNORD56,11,99,0.4399363636363636,-0.026768686868686907,0.4667050505050505,0.11089751646628103,0.4470390316882381,1.0,1.0
PSMD5-AS1,11,99,0.45511818181818187,0.005328282828282843,0.449789898989899,0.11089751646628103,0.4470390316882381,1.0,1.0
ENTPD1,11,99,-0.5280363636363637,-0.026638383838383833,-0.50139797979798,0.11089751646628103,0.4470390316882381,1.0,1.0
RBM39,11,99,0.4359545454545455,0.0054404040404040285,0.43051414141414146,0.11089751646628103,0.4470390316882381,1.0,1.0
MYC,11,99,-0.565,0.07234848484848486,-0.6373484848484848,0.11089751646628103,0.4470390316882381,1.0,1.0
FAHD2B,11,99,-0.4505363636363636,-0.013229292929292948,-0.4373070707070707,0.11089751646628103,0.4470390316882381,1.0,1.0
SSH3,11,99,0.5026,-0.003226262626262614,0.5058262626262626,0.11089751646628103,0.4470390316882381,1.0,1.0
KLHL2,11,99,-0.2873818181818182,0.20270202020202027,-0.49008383838383845,0.11089751646628103,0.4470390316882381,1.0,1.0
ABHD5,11,99,0.22208181818181816,-0.2175808080808081,0.43966262626262625,0.11089751646628103,0.4470390316882381,1.0,1.0
RABEPK,11,99,-0.5567181818181818,-0.030767676767676798,-0.525950505050505,0.11089751646628103,0.4470390316882381,1.0,1.0
UQCC1,11,99,-0.44734545454545455,0.06008989898989902,-0.5074353535353535,0.11089751646628103,0.4470390316882381,1.0,1.0
TUBGCP2,11,99,-0.5911272727272727,-0.008388888888888895,-0.5827383838383838,0.11089751646628103,0.4470390316882381,1.0,1.0
ZNF337-AS1,11,99,0.26249090909090905,-0.09351616161616161,0.35600707070707066,0.11089751646628103,0.4470390316882381,1.0,1.0
TRMT61A,11,99,-0.4341999999999999,-0.01677979797979799,-0.4174202020202019,0.11089751646628103,0.4470390316882381,1.0,1.0
IRAK2,11,99,-0.4198454545454546,0.009053535353535343,-0.42889898989898995,0.11089751646628103,0.4470390316882381,1.0,1.0
MIR6800,11,99,0.43371818181818184,-0.06966969696969698,0.5033878787878788,0.11089751646628103,0.4470390316882381,1.0,1.0
FASTK,11,99,0.445290909090909,-0.04968282828282827,0.4949737373737373,0.11089751646628103,0.4470390316882381,1.0,1.0
PARP9,11,99,0.5565454545454545,0.0019242424242424119,0.5546212121212121,0.11089751646628103,0.4470390316882381,1.0,1.0
TBCA,11,99,-0.46530909090909095,0.02167979797979799,-0.4869888888888889,0.11089751646628103,0.4470390316882381,1.0,1.0
FBXO18,11,99,0.4472090909090909,-0.05301313131313132,0.5002222222222222,0.11089751646628103,0.4470390316882381,1.0,1.0
MALSU1,11,99,-0.44008181818181813,-0.026347474747474762,-0.41373434343434334,0.11089751646628103,0.4470390316882381,1.0,1.0
DYNLT1,11,99,-0.21256363636363637,0.11362525252525252,-0.32618888888888886,0.11089751646628103,0.4470390316882381,1.0,1.0
MAML3,11,99,0.4467454545454546,-0.016598989898989884,0.4633444444444445,0.11089751646628103,0.4470390316882381,1.0,1.0
SEPN1,11,99,-0.6318181818181818,-0.014798989898989916,-0.617019191919192,0.11089751646628103,0.4470390316882381,1.0,1.0
HSD11B1L,11,99,0.37688181818181815,0.1392727272727273,0.23760909090909085,0.11089751646628103,0.4470390316882381,1.0,1.0
SLFNL1,11,99,0.2267090909090909,-0.03565353535353533,0.26236262626262624,0.11089751646628103,0.4470390316882381,1.0,1.0
LINC01393,11,99,-0.5572818181818182,-0.24490303030303032,-0.3123787878787879,0.1111719633431085,0.4480687878462206,1.0,1.0
LINC01366,11,99,-0.0988,-0.2571585858585859,0.15835858585858592,0.1112730621474751,0.44837724109101706,1.0,1.0
ALS2CR11,11,99,-0.3504545454545455,-0.1346333333333333,-0.21582121212121222,0.11128650896938978,0.44837724109101706,1.0,1.0
BHLHE40-AS1,11,99,0.2654636363636364,-0.24319393939393943,0.5086575757575759,0.1117190578593881,0.4500431309602058,1.0,1.0
EPGN,11,99,-0.2514454545454546,-0.38465858585858587,0.13321313131313128,0.11181107077391864,0.450336889116739,1.0,1.0
GABRB3,11,99,-0.27548181818181816,-0.1085444444444445,-0.16693737373737366,0.11184744331346613,0.45040648476692835,1.0,1.0
HOXC4,11,99,-0.4652818181818182,-0.05127474747474747,-0.4140070707070707,0.11198915762326504,0.4507800601267726,1.0,1.0
MAFA,11,99,-0.29559090909090907,0.11979393939393936,-0.4153848484848484,0.1120134133716039,0.4507800601267726,1.0,1.0
PNMT,11,99,-0.4334181818181818,0.09757575757575758,-0.5309939393939394,0.11201664741259605,0.4507800601267726,1.0,1.0
SLC25A38,11,99,0.4633818181818182,0.07873737373737376,0.3846444444444444,0.11201664741259605,0.4507800601267726,1.0,1.0
C1QL4,11,99,-0.8180636363636364,-0.5913010101010101,-0.22676262626262633,0.11218384496347446,0.45137590016857626,1.0,1.0
IL31RA,11,99,-0.40658181818181816,-0.1743717171717172,-0.23221010101010095,0.11229047174519237,0.45172786979350066,1.0,1.0
COL22A1,11,99,-0.13919090909090912,-0.19384747474747474,0.054656565656565625,0.11242772714055548,0.45201035546092877,1.0,1.0
MIR3160-1,11,99,-0.33244545454545454,-0.7139414141414141,0.38149595959595956,0.11260323874815935,0.45201035546092877,1.0,1.0
MIR4469,11,99,-0.5729181818181818,-0.006837373737373758,-0.566080808080808,0.11269123000148126,0.45201035546092877,1.0,1.0
LINC00472,11,99,0.11565454545454544,-0.19285252525252528,0.30850707070707073,0.11273842202292854,0.45201035546092877,1.0,1.0
HUNK,11,99,-0.10380909090909092,-0.13311818181818183,0.02930909090909091,0.11277332529283245,0.45201035546092877,1.0,1.0
POU3F1,11,99,0.1877545454545455,-0.034184848484848436,0.22193939393939394,0.11313817337952106,0.45201035546092877,1.0,1.0
LINC00243,11,99,0.38263636363636366,0.00865252525252527,0.3739838383838384,0.113143860005383,0.45201035546092877,1.0,1.0
HEG1,11,99,-0.4479545454545455,0.16835454545454542,-0.6163090909090909,0.11314548474754968,0.45201035546092877,1.0,1.0
RWDD2B,11,99,-0.5418818181818181,-0.001292929292929298,-0.5405888888888888,0.11314548474754968,0.45201035546092877,1.0,1.0
UTP11L,11,99,-0.45419090909090903,-0.08025959595959598,-0.37393131313131306,0.11314548474754968,0.45201035546092877,1.0,1.0
ZDBF2,11,99,0.23005454545454543,0.037610101010100996,0.19244444444444442,0.11314548474754968,0.45201035546092877,1.0,1.0
ISG20L2,11,99,0.454890909090909,-0.0045050505050505,0.4593959595959595,0.11314548474754968,0.45201035546092877,1.0,1.0
LINC00861,11,99,0.49740909090909097,0.060367676767676764,0.4370414141414142,0.11314548474754968,0.45201035546092877,1.0,1.0
STAMBPL1,11,99,-0.3614727272727272,0.1118171717171717,-0.4732898989898989,0.11314629711728631,0.45201035546092877,1.0,1.0
MAP3K11,11,99,0.48040909090909084,-0.022801010101010117,0.503210101010101,0.11314629711728631,0.45201035546092877,1.0,1.0
HPDL,11,99,-0.5559727272727273,-0.04394141414141415,-0.5120313131313131,0.11314629711728631,0.45201035546092877,1.0,1.0
DHRS7B,11,99,-0.5734545454545456,-0.09682424242424244,-0.4766303030303031,0.11314629711728631,0.45201035546092877,1.0,1.0
POLR3C,11,99,-0.3770090909090909,-0.002069696969696974,-0.3749393939393939,0.11314629711728631,0.45201035546092877,1.0,1.0
RENBP,11,99,-0.4249,0.0804090909090909,-0.5053090909090909,0.11314629711728631,0.45201035546092877,1.0,1.0
MIR3652,11,99,-0.5476727272727272,-0.10538787878787878,-0.4422848484848484,0.11314629711728631,0.45201035546092877,1.0,1.0
MED31,11,99,0.6280363636363636,0.06612828282828283,0.5619080808080807,0.11314629711728631,0.45201035546092877,1.0,1.0
AZI2,11,99,0.4325272727272727,-0.016261616161616168,0.44878888888888885,0.11314629711728631,0.45201035546092877,1.0,1.0
DYNC1H1,11,99,-0.4322636363636363,0.062359595959595955,-0.49462323232323224,0.11314629711728631,0.45201035546092877,1.0,1.0
CRY1,11,99,0.45969090909090904,-0.09927676767676764,0.5589676767676767,0.11314629711728631,0.45201035546092877,1.0,1.0
POFUT2,11,99,-0.3670818181818181,0.16891010101010098,-0.5359919191919191,0.11314629711728631,0.45201035546092877,1.0,1.0
ESYT1,11,99,-0.33194545454545454,0.13243636363636363,-0.4643818181818182,0.11314629711728631,0.45201035546092877,1.0,1.0
DCAF16,11,99,0.5270181818181818,0.05992121212121211,0.46709696969696973,0.11314629711728631,0.45201035546092877,1.0,1.0
USB1,11,99,-0.4741909090909091,0.03164747474747477,-0.5058383838383839,0.11314629711728631,0.45201035546092877,1.0,1.0
ITGA4,11,99,-0.5225090909090909,0.10570303030303031,-0.6282121212121212,0.11314629711728631,0.45201035546092877,1.0,1.0
MIF4GD,11,99,-0.4807636363636363,0.03591818181818182,-0.5166818181818181,0.11314629711728631,0.45201035546092877,1.0,1.0
NUCKS1,11,99,-0.42829090909090906,-0.01206666666666666,-0.4162242424242424,0.11314629711728631,0.45201035546092877,1.0,1.0
HNRNPUL1,11,99,-0.38476363636363636,0.09534444444444443,-0.48010808080808076,0.11314629711728631,0.45201035546092877,1.0,1.0
VARS,11,99,-0.5160363636363636,-0.036720202020202014,-0.47931616161616164,0.11314629711728631,0.45201035546092877,1.0,1.0
DAD1,11,99,-0.4957545454545454,0.07186161616161615,-0.5676161616161616,0.11314629711728631,0.45201035546092877,1.0,1.0
APPL1,11,99,-0.4383000000000001,0.09134141414141415,-0.5296414141414142,0.11314629711728631,0.45201035546092877,1.0,1.0
PHGDH,11,99,-0.5413,0.014047474747474708,-0.5553474747474747,0.11314629711728631,0.45201035546092877,1.0,1.0
CS,11,99,-0.45554545454545453,0.015225252525252524,-0.47077070707070706,0.11314629711728631,0.45201035546092877,1.0,1.0
POLDIP3,11,99,-0.39809090909090905,0.08860909090909087,-0.4866999999999999,0.11314629711728631,0.45201035546092877,1.0,1.0
UAP1L1,11,99,0.42256363636363636,0.146710101010101,0.27585353535353535,0.11314629711728631,0.45201035546092877,1.0,1.0
LFNG,11,99,-0.27765454545454554,0.21497676767676768,-0.49263131313131325,0.11314629711728631,0.45201035546092877,1.0,1.0
SNRPC,11,99,-0.5790636363636364,-0.04693939393939394,-0.5321242424242425,0.11314629711728631,0.45201035546092877,1.0,1.0
ZNF697,11,99,-0.42039999999999994,-0.16367878787878787,-0.2567212121212121,0.11321891147909277,0.45222386078425303,1.0,1.0
HTR2B,11,99,-0.8849727272727272,-0.6378969696969696,-0.24707575757575762,0.11327638667511568,0.4523346265487117,1.0,1.0
CACNA1D,11,99,-0.4466727272727273,-0.16462424242424245,-0.2820484848484848,0.11328807467063079,0.4523346265487117,1.0,1.0
LINC01939,11,99,-0.6125818181818182,-0.8919868686868687,0.2794050505050505,0.11330416737076462,0.4523346265487117,1.0,1.0
IL26,11,99,-0.45858181818181815,-0.5432292929292929,0.08464747474747475,0.11341808093423847,0.45271277990502296,1.0,1.0
KCNA1,11,99,-0.2052636363636364,-0.11133737373737375,-0.09392626262626265,0.11360963666377046,0.45340066467574774,1.0,1.0
JPH1,11,99,0.0052999999999999966,-0.24183636363636365,0.24713636363636365,0.11414939343930952,0.4548829308480274,1.0,1.0
KDELC1,11,99,-0.5397090909090909,-0.13141111111111112,-0.40829797979797977,0.11421470042278181,0.4548829308480274,1.0,1.0
SNORD70,11,99,0.5922181818181819,-0.003406060606060612,0.5956242424242425,0.11425551426629821,0.4548829308480274,1.0,1.0
P2RY13,11,99,-0.49568181818181817,-0.046561616161616165,-0.449120202020202,0.11427428785326678,0.4548829308480274,1.0,1.0
SCAMP5,11,99,-0.5220090909090909,-0.12449090909090911,-0.39751818181818177,0.11428163390543733,0.4548829308480274,1.0,1.0
FKRP,11,99,-0.2463909090909091,0.16837373737373734,-0.41476464646464645,0.11428326635123451,0.4548829308480274,1.0,1.0
USP27X-AS1,11,99,-0.6434181818181819,-0.17048585858585863,-0.47293232323232326,0.11433932449363304,0.4548829308480274,1.0,1.0
OR1B1,11,99,-0.3016,-0.4533757575757577,0.15177575757575773,0.11444690088203066,0.4548829308480274,1.0,1.0
MIR3135B,11,99,-0.802490909090909,-0.7831797979797978,-0.01931111111111128,0.11462985809264256,0.4548829308480274,1.0,1.0
GUCY2C,11,99,-0.4569636363636364,-0.020679797979797996,-0.4362838383838384,0.11468826559066451,0.4548829308480274,1.0,1.0
MIR3661,11,99,-0.6731272727272729,-0.22573333333333329,-0.4473939393939396,0.11468909173987442,0.4548829308480274,1.0,1.0
ASPHD1,11,99,-0.4455545454545456,-0.19426767676767676,-0.25128686868686884,0.11475086666091248,0.4548829308480274,1.0,1.0
HORMAD2,11,99,-0.05479090909090913,-0.11353030303030302,0.05873939393939389,0.1147597222562939,0.4548829308480274,1.0,1.0
GRHL3,11,99,-0.24033636363636368,-0.2800383838383839,0.03970202020202024,0.11481322148926183,0.4548829308480274,1.0,1.0
